timestamp,frame_id,object_type,confidence,x1,y1,x2,y2
80.08,1920,car,0.4313,1155.2,55.4,1279.3,197.6
80.08,1920,person,0.4304,1148.7,278.9,1188.2,393.9
80.08,1920,person,0.4182,223.4,227.2,257.2,336.0
80.08,1920,person,0.4073,52.1,234.4,89.4,336.0
80.08,1920,person,0.4061,100.6,241.1,132.4,336.3
80.08,1920,person,0.3916,963.0,384.3,1016.8,481.3
80.08,1920,person,0.3618,544.9,276.1,587.5,414.5
80.08,1920,person,0.3305,888.2,348.5,940.8,465.7
80.08,1920,person,0.3303,544.6,315.1,583.9,414.1
80.08,1920,car,0.3112,973.7,0.2,1109.4,64.8
80.08,1920,person,0.301,1013.4,340.4,1056.8,437.4
80.08,1920,person,0.3002,730.6,324.9,760.9,430.6
80.08,1920,person,0.2877,70.0,315.5,114.9,424.4
80.08,1920,person,0.2828,1087.0,258.9,1119.7,357.9
80.08,1920,person,0.2775,13.1,355.3,45.0,472.4
80.497,1930,bus,0.8215,486.1,2.7,724.5,321.6
80.497,1930,car,0.8095,1077.8,183.1,1219.5,314.3
80.497,1930,car,0.7702,969.5,42.8,1105.1,188.0
80.497,1930,car,0.7671,778.3,56.0,919.2,197.5
80.497,1930,truck,0.7276,0.0,424.6,394.1,594.3
80.497,1930,person,0.6844,1069.0,261.5,1106.6,379.0
80.497,1930,car,0.6445,1155.8,54.6,1279.5,198.0
80.497,1930,person,0.633,1201.0,269.0,1236.5,382.7
80.497,1930,person,0.5965,391.7,363.5,433.4,475.5
80.497,1930,person,0.5856,807.3,316.4,842.4,400.7
80.497,1930,car,0.558,883.6,138.9,1033.4,313.0
80.497,1930,person,0.5285,542.8,310.6,596.7,422.7
80.497,1930,person,0.4908,155.4,318.5,193.8,427.9
80.497,1930,car,0.4853,705.1,178.1,857.6,332.9
80.497,1930,car,0.4791,816.3,0.0,947.9,70.2
80.497,1930,car,0.4597,973.8,0.2,1111.7,66.7
80.497,1930,person,0.4148,486.9,347.6,537.8,462.9
80.497,1930,person,0.3927,132.0,254.0,161.7,317.7
80.497,1930,person,0.3756,731.5,263.0,769.7,371.7
80.497,1930,person,0.3613,996.5,281.4,1035.4,372.1
80.497,1930,person,0.3599,124.2,326.0,158.8,425.1
80.497,1930,person,0.3562,512.3,343.7,547.2,451.9
80.497,1930,person,0.3358,186.9,304.5,227.9,409.7
80.497,1930,person,0.3333,377.1,325.8,413.7,424.2
80.497,1930,car,0.3297,1210.4,1.0,1279.3,57.1
80.497,1930,person,0.3157,639.6,307.9,671.5,414.4
80.497,1930,person,0.3093,601.4,309.4,659.7,424.1
80.497,1930,person,0.278,612.8,310.3,654.4,419.6
80.497,1930,person,0.2751,784.7,276.0,814.9,381.8
80.497,1930,person,0.2654,537.6,270.0,597.5,423.5
80.497,1930,person,0.2576,353.4,326.2,414.1,423.7
80.914,1940,car,0.8876,226.7,471.1,555.2,600.9
80.914,1940,car,0.8377,1075.8,182.6,1218.6,312.5
80.914,1940,car,0.811,872.2,137.6,1034.2,321.3
80.914,1940,car,0.7987,54.3,596.3,470.6,718.6
80.914,1940,car,0.7488,965.6,42.5,1105.4,188.2
80.914,1940,car,0.7475,777.4,57.0,919.4,197.8
80.914,1940,bus,0.741,488.1,2.6,724.5,327.5
80.914,1940,car,0.7251,702.2,178.9,857.6,336.0
80.914,1940,car,0.7105,1154.2,54.6,1279.5,198.9
80.914,1940,car,0.5866,815.7,0.0,952.4,71.7
80.914,1940,person,0.5749,633.4,227.7,674.4,345.1
80.914,1940,person,0.5554,579.3,338.1,624.9,431.0
80.914,1940,car,0.5246,972.9,0.2,1116.2,67.5
80.914,1940,person,0.5034,42.9,351.2,84.4,483.7
80.914,1940,person,0.4859,805.5,307.1,848.4,415.0
80.914,1940,person,0.4825,676.1,285.7,727.7,401.4
80.914,1940,person,0.4464,431.2,288.6,465.6,391.0
80.914,1940,person,0.4452,97.0,144.7,139.9,262.6
80.914,1940,person,0.3811,932.8,266.8,999.9,388.6
80.914,1940,person,0.3768,246.0,299.5,287.2,419.1
80.914,1940,person,0.3687,5.4,343.9,43.6,483.2
80.914,1940,person,0.3627,480.2,335.3,535.6,447.7
80.914,1940,person,0.3595,280.2,9.8,327.2,116.4
80.914,1940,car,0.3585,1209.5,1.3,1279.3,56.3
80.914,1940,person,0.3209,159.0,378.0,212.8,492.2
80.914,1940,person,0.2993,129.1,168.9,169.2,278.1
80.914,1940,person,0.2778,554.0,324.1,585.8,427.5
80.914,1940,person,0.2576,139.8,75.5,179.8,176.2
81.331,1950,car,0.8911,250.2,590.7,586.5,718.1
81.331,1950,bus,0.8871,481.2,2.9,724.6,321.3
81.331,1950,car,0.8752,397.6,506.1,719.6,630.0
81.331,1950,car,0.839,1072.9,182.4,1218.9,312.5
81.331,1950,car,0.8026,703.6,179.5,857.7,336.7
81.331,1950,car,0.7985,777.6,57.0,919.9,197.6
81.331,1950,car,0.7822,966.6,43.4,1106.5,189.6
81.331,1950,car,0.7065,1086.7,447.8,1279.6,583.4
81.331,1950,car,0.7042,873.7,138.5,1033.9,320.2
81.331,1950,car,0.6724,1154.9,54.2,1279.5,198.7
81.331,1950,car,0.6446,1049.2,612.6,1279.5,715.8
81.331,1950,car,0.6083,816.0,0.0,953.0,71.3
81.331,1950,person,0.5189,110.1,106.3,147.2,199.7
81.331,1950,car,0.518,973.6,0.0,1115.5,68.8
81.331,1950,person,0.5059,168.1,381.1,204.3,491.8
81.331,1950,person,0.5049,1015.2,235.2,1063.9,347.7
81.331,1950,person,0.443,147.2,99.5,184.3,215.5
81.331,1950,person,0.4246,226.0,374.4,267.3,476.9
81.331,1950,person,0.3589,964.7,302.6,1011.1,380.9
81.331,1950,car,0.3567,1210.5,1.0,1279.3,56.1
81.331,1950,person,0.3347,103.1,363.9,148.4,468.6
81.331,1950,person,0.2993,52.9,114.8,86.7,254.6
81.331,1950,person,0.2684,442.9,337.6,493.6,448.3
81.748,1960,bus,0.9082,487.0,2.4,724.8,320.2
81.748,1960,car,0.8164,1076.3,182.4,1218.6,313.0
81.748,1960,car,0.7852,703.9,176.3,858.6,335.2
81.748,1960,car,0.7734,872.6,138.4,1035.4,320.3
81.748,1960,car,0.7664,778.0,56.5,919.1,196.9
81.748,1960,car,0.7552,966.6,44.2,1106.2,189.0
81.748,1960,person,0.6984,703.0,345.4,744.9,448.9
81.748,1960,person,0.6733,1228.1,288.2,1280.0,395.1
81.748,1960,person,0.6477,452.7,288.8,491.2,403.6
81.748,1960,car,0.6257,1153.9,54.9,1279.5,199.0
81.748,1960,person,0.6029,1047.7,300.5,1088.0,410.2
81.748,1960,car,0.5805,1058.4,626.9,1279.6,716.6
81.748,1960,car,0.5749,815.8,0.1,951.6,71.0
81.748,1960,car,0.5564,92.8,652.6,360.3,715.1
81.748,1960,person,0.549,51.3,359.7,98.2,484.2
81.748,1960,car,0.5391,972.2,0.0,1112.7,69.8
81.748,1960,person,0.5067,590.4,306.2,626.8,418.7
81.748,1960,person,0.5,114.2,384.6,154.6,495.5
81.748,1960,car,0.4757,1247.0,508.2,1279.4,581.8
81.748,1960,person,0.4745,175.6,382.0,214.9,491.2
81.748,1960,person,0.398,851.3,308.9,899.4,420.8
81.748,1960,person,0.3959,641.0,336.7,689.8,450.6
81.748,1960,person,0.3588,595.9,305.3,639.5,419.7
81.748,1960,car,0.3247,1210.3,1.3,1279.3,57.5
81.748,1960,person,0.3169,890.5,327.3,940.1,436.8
81.748,1960,person,0.2761,2.3,348.9,47.0,484.1
81.748,1960,person,0.2631,647.1,335.0,687.5,422.1
81.748,1960,person,0.2624,659.0,331.3,689.0,427.2
82.165,1970,bus,0.8901,483.1,2.3,723.5,317.5
82.165,1970,car,0.8585,0.6,484.8,254.5,615.7
82.165,1970,car,0.8333,521.2,607.0,881.0,715.1
82.165,1970,car,0.821,1075.9,182.8,1216.9,312.8
82.165,1970,car,0.7713,776.8,55.8,918.4,196.7
82.165,1970,car,0.7585,873.1,137.6,1034.6,321.1
82.165,1970,car,0.7569,703.3,177.0,857.0,336.3
82.165,1970,car,0.7231,964.6,43.4,1105.3,186.7
82.165,1970,person,0.6174,760.0,292.6,810.4,398.8
82.165,1970,person,0.5717,383.9,343.6,444.5,460.5
82.165,1970,person,0.5665,920.5,304.8,954.8,394.7
82.165,1970,car,0.5638,1216.0,587.6,1279.7,677.4
82.165,1970,car,0.56,1153.2,54.4,1279.1,197.2
82.165,1970,person,0.5597,505.8,316.6,549.1,408.7
82.165,1970,car,0.5448,815.2,0.1,951.4,69.6
82.165,1970,person,0.5243,176.8,382.0,218.8,491.6
82.165,1970,person,0.524,109.9,383.3,158.2,488.4
82.165,1970,car,0.4764,971.3,0.2,1111.8,64.9
82.165,1970,person,0.4493,1067.8,332.0,1102.0,426.1
82.165,1970,person,0.4357,35.2,359.5,81.7,480.3
82.165,1970,person,0.393,149.7,59.3,191.0,162.0
82.165,1970,person,0.3686,793.3,319.6,854.2,426.4
82.165,1970,person,0.3547,1093.9,352.4,1133.5,463.4
82.165,1970,person,0.2975,224.7,230.1,253.0,334.8
82.165,1970,person,0.2922,1217.9,237.7,1254.0,345.8
82.165,1970,car,0.2871,1210.4,1.4,1279.4,56.0
82.165,1970,person,0.2858,1218.5,263.5,1250.0,347.0
82.165,1970,person,0.2826,1097.9,343.7,1143.0,446.4
82.165,1970,person,0.2773,175.6,238.4,206.8,331.4
82.165,1970,person,0.2682,139.5,249.9,183.1,348.9
82.165,1970,person,0.2631,607.3,158.1,648.2,206.6
82.583,1980,bus,0.9046,486.2,2.8,724.1,322.8
82.583,1980,car,0.8416,238.7,577.0,572.8,720.0
82.583,1980,car,0.8177,703.5,177.3,858.7,335.5
82.583,1980,car,0.8023,778.0,56.9,919.1,196.4
82.583,1980,car,0.7535,966.9,43.6,1106.5,188.1
82.583,1980,car,0.7307,873.3,137.0,1034.1,319.1
82.583,1980,car,0.6871,1064.3,183.3,1217.6,324.3
82.583,1980,person,0.6805,630.9,312.2,674.2,430.0
82.583,1980,person,0.6681,43.0,356.7,89.6,481.6
82.583,1980,car,0.5943,1153.6,55.1,1279.0,199.4
82.583,1980,person,0.5807,463.8,322.0,501.5,419.0
82.583,1980,person,0.5773,1143.5,264.7,1171.8,355.6
82.583,1980,car,0.5716,816.0,0.1,952.9,71.4
82.583,1980,person,0.5323,870.7,303.2,940.0,406.8
82.583,1980,person,0.5251,161.0,417.9,212.7,543.6
82.583,1980,person,0.5003,226.2,363.5,268.0,479.5
82.583,1980,person,0.5001,369.2,285.5,412.5,393.6
82.583,1980,car,0.4996,974.0,0.5,1117.3,65.1
82.583,1980,person,0.4919,871.7,304.5,920.7,406.3
82.583,1980,person,0.4309,1034.2,302.6,1079.3,405.2
82.583,1980,person,0.4196,902.6,302.3,942.1,403.3
82.583,1980,person,0.4149,118.2,366.4,157.3,494.7
82.583,1980,person,0.4043,344.8,368.1,404.2,474.0
82.583,1980,person,0.3317,1213.9,257.7,1251.7,360.2
82.583,1980,car,0.3117,1211.1,1.7,1279.4,56.5
82.583,1980,person,0.3084,406.9,292.6,444.4,391.5
82.583,1980,person,0.2736,1139.9,264.6,1175.8,369.8
82.583,1980,person,0.2721,1178.7,274.2,1210.0,346.0
83.0,1990,person,0.824,1157.5,315.7,1228.5,437.6
83.0,1990,car,0.8067,588.3,619.9,933.5,717.8
83.0,1990,bus,0.7913,486.9,2.4,722.5,335.1
83.0,1990,car,0.7835,1075.9,182.8,1218.8,315.7
83.0,1990,car,0.7829,1200.5,585.8,1279.4,703.4
83.0,1990,car,0.7227,967.9,43.5,1105.5,186.8
83.0,1990,car,0.7207,778.3,56.6,919.4,196.9
83.0,1990,car,0.5937,1153.9,54.2,1279.4,197.9
83.0,1990,car,0.591,710.4,175.5,858.4,336.2
83.0,1990,car,0.5904,873.4,138.4,1037.3,322.1
83.0,1990,person,0.5517,976.2,280.2,1043.2,398.1
83.0,1990,person,0.5491,180.8,373.8,220.1,495.3
83.0,1990,person,0.5454,143.3,427.8,191.6,549.0
83.0,1990,person,0.5408,238.0,395.9,275.7,504.3
83.0,1990,person,0.5029,617.2,281.6,659.3,388.7
83.0,1990,person,0.4803,685.2,274.7,720.5,390.5
83.0,1990,person,0.4793,712.7,271.6,752.2,382.8
83.0,1990,person,0.4653,47.1,356.0,90.8,484.3
83.0,1990,car,0.447,76.8,659.3,462.4,718.6
83.0,1990,car,0.429,815.9,0.4,951.3,69.8
83.0,1990,person,0.4146,1223.7,299.2,1264.5,402.2
83.0,1990,car,0.4117,973.8,0.6,1112.2,65.9
83.0,1990,person,0.3964,1096.5,286.9,1142.1,416.0
83.0,1990,person,0.3452,528.8,275.2,582.7,422.0
83.0,1990,person,0.3413,351.8,327.0,392.8,424.7
83.0,1990,person,0.3163,1230.0,299.5,1265.1,380.3
83.0,1990,car,0.307,1211.0,1.7,1279.3,55.8
83.0,1990,person,0.2913,77.6,411.6,115.3,520.7
83.417,2000,car,0.7905,1075.2,183.0,1218.0,314.8
83.417,2000,car,0.7543,778.4,58.2,919.1,197.1
83.417,2000,car,0.7427,871.4,137.2,1033.9,320.5
83.417,2000,car,0.7238,966.4,43.7,1105.2,187.5
83.417,2000,bus,0.6687,480.0,2.3,720.8,338.1
83.417,2000,car,0.6634,703.6,178.0,858.2,337.5
83.417,2000,car,0.6403,1154.3,55.3,1279.5,198.3
83.417,2000,car,0.6365,1041.2,568.8,1279.7,720.0
83.417,2000,person,0.6117,766.8,270.2,867.6,407.7
83.417,2000,person,0.5902,1106.7,257.1,1141.3,343.4
83.417,2000,person,0.5608,539.6,336.1,579.8,457.5
83.417,2000,person,0.5597,37.4,543.3,91.4,673.3
83.417,2000,car,0.4735,815.7,0.0,952.0,71.2
83.417,2000,person,0.4593,346.1,296.6,391.6,409.3
83.417,2000,car,0.4299,972.9,0.3,1111.9,66.7
83.417,2000,person,0.3912,1125.8,296.7,1189.7,406.4
83.417,2000,person,0.3862,760.7,304.2,807.1,411.4
83.417,2000,person,0.3838,168.5,400.6,215.0,510.1
83.417,2000,person,0.383,413.4,292.5,448.3,407.1
83.417,2000,person,0.3044,796.9,273.4,867.0,405.0
83.417,2000,car,0.3043,1210.9,1.4,1279.3,57.2
83.417,2000,person,0.3028,652.7,353.8,701.7,447.8
83.417,2000,person,0.3026,518.4,332.2,550.8,439.4
83.417,2000,person,0.2921,663.6,320.8,721.5,443.8
83.417,2000,person,0.2829,471.2,325.8,515.1,430.5
83.417,2000,person,0.2801,655.8,321.3,709.2,449.4
83.417,2000,truck,0.2621,1210.9,0.8,1279.1,56.2
83.834,2010,car,0.8355,668.7,244.6,828.7,403.5
83.834,2010,car,0.8054,1072.8,200.7,1212.9,327.0
83.834,2010,car,0.7735,821.0,241.3,991.0,427.0
83.834,2010,car,0.763,939.4,90.9,1084.9,232.8
83.834,2010,car,0.7362,769.3,63.6,914.1,205.0
83.834,2010,car,0.6647,1153.0,56.6,1279.5,199.4
83.834,2010,person,0.5521,496.4,334.7,545.7,444.3
83.834,2010,car,0.5494,966.4,0.5,1119.9,97.2
83.834,2010,car,0.5437,810.5,0.0,940.1,83.4
83.834,2010,bus,0.5111,467.7,1.0,708.3,368.2
83.834,2010,person,0.4777,75.5,304.4,113.5,420.3
83.834,2010,person,0.4622,154.5,550.8,192.4,672.1
83.834,2010,car,0.4267,1210.9,1.7,1279.0,57.8
83.834,2010,person,0.3968,77.6,135.4,116.7,241.7
83.834,2010,person,0.3441,124.6,134.6,171.2,240.3
83.834,2010,person,0.3377,0.1,607.3,27.6,719.0
83.834,2010,truck,0.3307,962.9,0.9,1119.3,96.5
84.251,2020,bus,0.8772,343.3,113.5,659.6,603.2
84.251,2020,car,0.8665,1075.3,490.5,1228.2,640.7
84.251,2020,car,0.804,932.8,125.2,1084.1,296.9
84.251,2020,person,0.8029,175.7,464.3,221.0,581.8
84.251,2020,car,0.7393,623.9,407.2,783.2,575.8
84.251,2020,car,0.7377,1140.8,78.0,1277.7,205.0
84.251,2020,car,0.7094,830.6,0.4,986.4,86.7
84.251,2020,car,0.7054,646.1,630.6,812.3,720.0
84.251,2020,truck,0.7048,803.5,237.8,996.5,481.2
84.251,2020,car,0.6926,1029.0,293.3,1191.7,457.5
84.251,2020,car,0.5847,720.8,125.0,867.1,277.1
84.251,2020,car,0.5545,1235.9,345.1,1279.6,489.7
84.251,2020,car,0.523,1204.2,0.4,1279.6,73.3
84.251,2020,person,0.5149,53.8,575.9,96.4,694.8
84.251,2020,person,0.3794,227.3,399.8,261.8,507.2
84.251,2020,person,0.3623,358.0,212.1,395.7,310.1
84.251,2020,person,0.3181,150.3,423.4,189.5,532.2
84.251,2020,person,0.3029,18.1,110.6,60.8,215.7
84.251,2020,person,0.3019,121.3,202.0,162.4,307.4
84.251,2020,person,0.2968,90.9,556.8,139.1,706.0
84.251,2020,person,0.284,73.2,306.3,114.1,408.4
84.251,2020,car,0.2714,1138.0,222.6,1201.6,278.6
84.668,2030,car,0.877,985.6,449.5,1139.9,591.1
84.668,2030,car,0.8039,866.7,132.5,1020.7,302.9
84.668,2030,car,0.7979,1186.6,0.7,1279.3,93.1
84.668,2030,car,0.7925,564.6,531.0,714.9,704.9
84.668,2030,truck,0.7711,614.5,245.3,810.7,485.9
84.668,2030,car,0.7615,981.4,0.6,1118.4,77.4
84.668,2030,car,0.7136,1172.5,417.3,1279.3,606.6
84.668,2030,car,0.711,1057.0,196.7,1214.2,385.3
84.668,2030,person,0.6766,269.5,339.4,311.5,448.2
84.668,2030,car,0.6625,386.9,246.8,563.2,420.4
84.668,2030,car,0.6287,1186.1,663.4,1279.3,719.7
84.668,2030,car,0.5871,724.5,4.7,883.2,175.3
84.668,2030,person,0.5642,221.2,339.1,264.5,460.3
84.668,2030,person,0.4682,99.8,512.0,144.9,646.1
84.668,2030,truck,0.4532,200.7,527.8,468.2,716.0
84.668,2030,person,0.4263,112.2,369.5,160.7,463.6
84.668,2030,person,0.4188,395.0,109.7,435.6,206.8
84.668,2030,person,0.2882,328.1,223.0,356.7,337.1
84.668,2030,person,0.273,106.1,296.1,141.1,390.0
85.085,2040,car,0.8444,201.4,373.4,427.4,551.2
85.085,2040,car,0.7812,1129.2,75.9,1270.0,220.1
85.085,2040,car,0.7718,854.3,167.1,1017.5,320.0
85.085,2040,car,0.6994,721.0,400.9,885.8,592.8
85.085,2040,car,0.6825,1005.9,289.0,1176.6,481.0
85.085,2040,car,0.6625,945.4,0.0,1121.2,119.4
85.085,2040,car,0.6241,433.3,526.5,621.3,719.7
85.085,2040,person,0.5991,63.8,273.5,105.7,386.7
85.085,2040,person,0.5851,93.0,450.9,130.6,566.1
85.085,2040,person,0.5426,343.6,214.6,378.4,333.0
85.085,2040,person,0.5106,126.3,405.6,166.2,528.5
85.085,2040,car,0.4975,580.8,269.9,737.0,436.3
85.085,2040,person,0.4855,37.8,587.1,76.0,706.0
85.085,2040,person,0.475,377.3,213.3,413.3,317.3
85.085,2040,person,0.4383,395.8,3.3,433.3,100.1
85.085,2040,person,0.4263,64.5,422.6,100.7,533.4
85.085,2040,person,0.4135,404.0,89.7,441.5,195.8
85.085,2040,car,0.4118,1201.7,384.7,1279.6,573.1
85.085,2040,truck,0.3579,432.3,526.1,622.4,720.0
85.085,2040,person,0.3115,29.4,453.3,80.0,587.9
85.502,2050,car,0.803,701.7,165.8,851.9,307.5
85.502,2050,car,0.7984,176.1,382.8,409.2,564.2
85.502,2050,car,0.7912,790.5,325.0,955.1,487.5
85.502,2050,car,0.764,663.6,566.6,849.0,720.0
85.502,2050,car,0.7308,1139.5,32.5,1278.4,166.2
85.502,2050,car,0.7247,919.8,636.9,1085.9,720.0
85.502,2050,car,0.6636,949.7,13.8,1092.7,153.2
85.502,2050,person,0.6496,391.1,99.5,431.1,199.6
85.502,2050,truck,0.6463,995.3,210.5,1186.9,435.0
85.502,2050,car,0.5912,817.7,0.7,933.5,82.8
85.502,2050,person,0.5554,70.4,500.0,119.2,622.0
85.502,2050,person,0.5157,313.6,24.8,353.0,124.2
85.502,2050,person,0.5064,112.7,127.5,150.5,240.1
85.502,2050,person,0.4932,110.5,350.8,151.5,472.1
85.502,2050,person,0.4661,158.3,125.6,198.1,218.9
85.502,2050,car,0.4045,1226.4,527.9,1279.6,689.0
85.502,2050,person,0.3797,10.7,488.4,60.5,634.1
85.502,2050,person,0.3421,350.8,92.6,393.3,233.3
85.502,2050,person,0.332,351.6,93.5,389.9,197.7
85.502,2050,person,0.295,68.2,135.6,109.9,251.0
85.919,2060,car,0.8714,117.9,407.1,368.0,592.1
85.919,2060,car,0.8578,655.6,134.0,807.3,271.9
85.919,2060,car,0.8305,984.4,381.1,1130.9,537.4
85.919,2060,car,0.8277,1129.6,51.6,1275.9,196.8
85.919,2060,car,0.7903,846.8,158.0,1012.7,352.2
85.919,2060,car,0.7243,521.8,390.9,682.3,582.5
85.919,2060,person,0.5021,9.5,412.5,63.2,577.9
85.919,2060,person,0.4683,373.2,0.0,409.2,85.0
85.919,2060,car,0.4618,945.7,0.1,1088.6,119.9
85.919,2060,person,0.4574,359.7,153.2,394.5,246.8
85.919,2060,person,0.4552,82.9,398.2,119.2,503.0
85.919,2060,car,0.4503,1195.1,433.7,1279.3,631.5
85.919,2060,person,0.3993,108.5,411.7,154.0,509.9
85.919,2060,person,0.3125,342.0,0.0,376.8,83.5
85.919,2060,truck,0.2984,1194.1,442.2,1279.4,633.7
85.919,2060,person,0.2832,10.3,297.3,56.7,390.2
85.919,2060,person,0.272,322.6,132.9,356.4,250.4
86.336,2070,car,0.7978,1103.1,90.5,1258.0,243.0
86.336,2070,car,0.7871,814.1,514.3,976.0,690.0
86.336,2070,car,0.7122,932.1,5.4,1079.1,151.3
86.336,2070,car,0.5388,1194.7,335.8,1279.3,594.4
86.336,2070,person,0.5333,357.1,147.1,395.8,246.3
86.336,2070,person,0.4791,139.5,322.9,178.9,470.7
86.336,2070,person,0.469,83.7,346.5,118.9,460.2
86.336,2070,person,0.4576,97.0,206.9,131.5,312.1
86.336,2070,person,0.4094,6.4,207.4,49.0,309.9
86.336,2070,person,0.3704,16.6,350.0,54.1,471.1
86.336,2070,person,0.3679,316.4,128.7,356.8,250.3
86.336,2070,person,0.3373,69.6,205.0,101.8,310.5
86.336,2070,person,0.3321,114.3,335.8,151.5,462.7
86.336,2070,car,0.2884,623.8,691.2,728.6,720.0
86.336,2070,person,0.2524,57.4,381.8,90.8,470.9
87.588,2100,car,0.2848,662.5,534.8,757.5,595.0
88.422,2120,car,0.3977,1058.3,321.7,1166.3,385.5
88.422,2120,car,0.3433,634.1,529.0,731.5,583.4
89.256,2140,car,0.3015,613.8,522.1,692.3,579.3
89.673,2150,car,0.2687,605.4,517.2,690.7,569.2
90.09,2160,car,0.2553,873.2,598.7,916.6,639.2
90.507,2170,car,0.4283,1014.0,315.5,1112.7,375.7
91.341,2190,car,0.4097,985.3,311.5,1095.3,374.4
91.758,2200,car,0.4134,975.3,310.4,1083.8,372.6
91.758,2200,car,0.331,549.0,498.1,630.7,546.5
